"Name","State","Notes","User","Tags","Created","Runtime","Sweep","__cached__setup_devices","adam_epsilon","data_dir","dataloader_drop_last","debug","do_eval","do_predict","do_train","eval_steps","evaluate_during_training","finetuning_iters","fp16","fp16_opt_level","gradient_accumulation_steps","learning_rate","local_rank","logging_dir","logging_first_step","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","no_cuda","num_train_epochs","output_dir","overwrite_output_dir","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_train_batch_size","save_steps","seed","task_name","tpu_metrics_debug","warmup_steps","weight_decay","Training time","epoch","eval_acc","eval_acc_and_f1","eval_corr","eval_f1","eval_loss","eval_mcc","eval_pearson","eval_spearmanr","finetuning_time","finetuning_time_list","inference_time","inference_time_list","loss"
"radiant-sweep-29","finished","-","anna_korotkova","","2020-07-28T19:18:14.000Z","2943","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_19-18-15_anna-gpu","false","50","1","256","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.5352112676056338","","","","0.691673199335734","","","","562.941828250885","[602.6932861804962,583.3976294994354,586.5858807563782,585.5488877296448,562.941828250885]","0.770439624786377","[0.8606371879577637,0.8602752685546875,0.8930172920227051,0.8030073642730713,0.770439624786377,0.8439462184906006,0.880875825881958,0.8781750202178955,0.7782905101776123]","0.5639736866950988"
"polished-sweep-28","finished","-","anna_korotkova","","2020-07-28T18:44:19.000Z","2031","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_18-44-21_anna-gpu","false","50","1","256","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6884681185086569","","","","396.6465585231781","[409.0791742801666,408.7016158103943,396.6465585231781,397.8852393627167,398.0424635410309]","0.7241382598876953","[0.8414428234100342,0.737678050994873,0.7637560367584229,0.7343220710754395,0.7923297882080078,0.814915657043457,0.7241382598876953,0.7353219985961914,0.7462320327758789]","0.7180424618721009"
"morning-sweep-27","finished","-","anna_korotkova","","2020-07-28T18:32:01.000Z","732","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_18-32-02_anna-gpu","false","50","1","256","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.4084507042253521","","","","0.7113117443190681","","","","138.67591047286987","[158.58583998680115,141.4869990348816,140.80183839797974,138.67591047286987,141.33599162101746]","0.3012359142303467","[0.44760799407958984,0.39848828315734863,0.3466780185699463,0.3297593593597412,0.36666178703308105,0.362180233001709,0.32277393341064453,0.4003288745880127,0.3012359142303467]","0.27683286666870116"
"fluent-sweep-26","finished","-","anna_korotkova","","2020-07-28T18:18:09.000Z","830","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_18-18-11_anna-gpu","false","50","1","256","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.4084507042253521","","","","0.7071436047554016","","","","161.03541541099548","[168.0432345867157,161.03541541099548,162.85000205039978,161.32782983779907,164.4247853755951]","0.31691956520080566","[0.467059850692749,0.31691956520080566,0.3362557888031006,0.3537414073944092,0.32057809829711914,0.3411896228790283,0.3461933135986328,0.3874685764312744,0.4018678665161133]","0.5615758121013641"
"whole-sweep-25","finished","-","anna_korotkova","","2020-07-28T18:03:53.000Z","851","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_18-03-54_anna-gpu","false","50","1","256","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6899896197848849","","","","157.8084647655487","[179.49202346801758,172.70912289619446,167.24741506576538,157.8084647655487,161.63842034339905]","0.3117680549621582","[0.4498448371887207,0.3577859401702881,0.31947851181030273,0.38766932487487793,0.33246445655822754,0.3117680549621582,0.47421932220458984,0.5922656059265137,0.39765405654907227]","0.688580060005188"
"wandering-sweep-24","finished","-","anna_korotkova","","2020-07-28T17:50:29.000Z","800","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_17-50-30_anna-gpu","false","50","1","256","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6899654070536295","","","","151.2194218635559","[170.0610549449921,151.2194218635559,153.96297597885132,151.35237836837769,154.55082726478577]","0.31594276428222656","[0.48390865325927734,0.36853718757629395,0.31594276428222656,0.32686710357666016,0.3221161365509033,0.367915391921997,0.3357241153717041,0.33074402809143066,0.3246150016784668]","0.27779568552970885"
"quiet-sweep-23","finished","-","anna_korotkova","","2020-07-28T17:34:29.000Z","955","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_17-34-30_anna-gpu","false","50","1","256","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6910041040844388","","","","179.50014543533325","[193.86171340942383,192.18746995925903,185.3893313407898,179.50014543533325,184.24979734420776]","0.30400967597961426","[0.6517260074615479,0.5629098415374756,0.3757939338684082,0.3377876281738281,0.3050062656402588,0.30400967597961426,0.30668091773986816,0.30608296394348145,0.3844165802001953]","0.5558058190345764"
"apricot-sweep-22","finished","-","anna_korotkova","","2020-07-28T17:17:43.000Z","1000","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_17-17-44_anna-gpu","false","50","1","256","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6908599800533719","","","","192.2806692123413","[203.94300508499143,193.5448207855225,192.2806692123413,196.1839632987976,195.30490851402283]","0.31729650497436523","[0.3897504806518554,0.3475985527038574,0.3181426525115967,0.33053159713745117,0.32562756538391113,0.31729650497436523,0.32293033599853516,0.31820082664489746,0.4122536182403565]","0.6955003440380096"
"sparkling-sweep-21","finished","-","anna_korotkova","","2020-07-28T17:11:03.000Z","394","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_17-11-04_anna-gpu","false","50","1","256","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.4225352112676056","","","","0.6929704811837938","","","","73.73937010765076","[82.7902717590332,73.73937010765076,75.7497947216034,73.95995259284973,75.16771268844604]","0.15336346626281738","[0.2756321430206299,0.21441888809204104,0.20064783096313477,0.1638195514678955,0.15336346626281738,0.1557471752166748,0.1763169765472412,0.1604294776916504,0.15992188453674316]","0.27611828804016114"
"sleek-sweep-20","finished","-","anna_korotkova","","2020-07-28T17:03:00.000Z","479","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_17-03-01_anna-gpu","false","50","1","256","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.39436619718309857","","","","0.697895692454444","","","","90.2338171005249","[96.90282797813416,94.16329455375671,91.79865169525146,90.2338171005249,92.41012454032898]","0.14377069473266602","[0.3584556579589844,0.20596003532409668,0.1695854663848877,0.1532425880432129,0.18030095100402832,0.15065646171569824,0.15133905410766602,0.15738296508789062,0.14377069473266602]","0.5541282427310944"
"solar-sweep-19","finished","-","anna_korotkova","","2020-07-28T16:54:06.000Z","531","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_16-54-07_anna-gpu","false","50","1","256","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.4084507042253521","","","","0.6968805392583212","","","","102.30400228500366","[107.00021934509276,102.63737726211548,103.48517274856567,103.65902256965636,102.30400228500366]","0.14539361000061035","[0.3285238742828369,0.16220855712890625,0.1656038761138916,0.16243362426757812,0.17279505729675293,0.16077852249145508,0.16642379760742188,0.18109631538391113,0.14539361000061035]","0.6920827066898346"
"misty-sweep-18","finished","-","anna_korotkova","","2020-07-28T16:40:57.000Z","782","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_16-40-59_anna-gpu","false","50","1","256","-1","bert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.5070422535211268","","","","0.6899537112977769","","","","145.94705152511597","[173.80408930778503,145.94705152511597,148.2097556591034,146.95221853256226,150.3630142211914]","0.3200337886810303","[0.4661750793457031,0.36185598373413086,0.34854555130004883,0.3200337886810303,0.32790493965148926,0.32087254524230957,0.34418272972106934,0.3592677116394043,0.4640967845916748]","0.2766240668296814"
"expert-sweep-17","finished","-","anna_korotkova","","2020-07-28T16:25:03.000Z","953","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_16-25-04_anna-gpu","false","50","1","256","-1","bert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.4225352112676056","","","","0.6943994760513306","","","","182.9899172782898","[194.74515652656555,183.97248649597168,189.40515160560608,182.9899172782898,184.72882533073425]","0.33322644233703613","[0.4660537242889404,0.3642609119415283,0.3525123596191406,0.33322644233703613,0.340531587600708,0.35594892501831055,0.6671009063720703,0.5526156425476074,0.48973989486694336]","0.5586908745765686"
"noble-sweep-16","finished","-","anna_korotkova","","2020-07-28T16:07:02.000Z","1079","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_16-07-03_anna-gpu","false","50","1","256","-1","bert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.5211267605633803","","","","0.6941308246718513","","","","198.42941284179688","[198.42941284179688,213.0861942768097,216.77224826812744,216.92297959327695,217.29749011993408]","0.31112241744995117","[0.43744492530822754,0.31764698028564453,0.3789689540863037,0.524406909942627,0.31112241744995117,0.39559364318847656,0.4124734401702881,0.40677452087402344,0.41250038146972656]","0.6902703189849854"
"cool-sweep-15","finished","-","anna_korotkova","","2020-07-28T15:48:01.000Z","1138","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_15-48-03_anna-gpu","false","50","1","128","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.3661971830985915","","","","0.7273551954163445","","","","216.8597955703735","[223.89183926582336,216.8597955703735,231.76831531524655,223.96811819076535,223.98114800453183]","0.35544300079345703","[0.704836368560791,0.42186546325683594,0.35544300079345703,0.473071813583374,0.3597075939178467,0.3791205883026123,0.36710238456726074,0.4604413509368897,0.4846155643463135]","0.2777459740638733"
"usual-sweep-14","finished","-","anna_korotkova","","2020-07-28T15:34:20.000Z","815","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_15-34-22_anna-gpu","false","50","1","128","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.6338028169014085","","","","0.6996418303913541","","","","147.4396617412567","[159.2254900932312,147.4396617412567,158.26320791244507,164.0852861404419,167.39669966697693]","0.3857874870300293","[0.6657259464263916,0.5743401050567627,0.3902921676635742,0.3857874870300293,0.38767266273498535,0.4760580062866211,0.48153090476989746,0.4386074542999267,0.6444261074066162]","0.5594293475151062"
"smooth-sweep-13","finished","-","anna_korotkova","","2020-07-28T15:16:05.000Z","1089","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_15-16-06_anna-gpu","false","50","1","128","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.4788732394366197","","","","0.7114905979898241","","","","211.05889105796817","[224.1098711490631,214.4056780338287,211.30269050598145,211.05889105796817,211.65245413780212]","0.3677785396575928","[0.6462783813476562,0.46387410163879395,0.3677785396575928,0.3942446708679199,0.3948781490325928,0.4121413230895996,0.4867019653320313,0.4260749816894531,0.4096825122833252]","0.7285889601707458"
"good-sweep-12","finished","-","anna_korotkova","","2020-07-28T15:09:10.000Z","410","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_15-09-11_anna-gpu","false","50","1","128","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.4084507042253521","","","","0.7056852181752523","","","","75.50163674354553","[84.6233959197998,80.4791612625122,80.20601081848145,76.86195635795593,75.50163674354553]","0.2149810791015625","[0.3708572387695313,0.25844264030456543,0.27582812309265137,0.22559809684753415,0.233654260635376,0.2149810791015625,0.29556775093078613,0.24380016326904297,0.21756601333618164]","0.2795355153083801"
"electric-sweep-11","finished","-","anna_korotkova","","2020-07-28T15:01:28.000Z","459","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_15-01-29_anna-gpu","false","50","1","128","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.4647887323943662","","","","0.6952394247055054","","","","86.54080104827881","[87.85568118095398,90.82093358039856,90.95212769508362,91.2975776195526,86.54080104827881]","0.19269251823425293","[0.35971713066101074,0.2231996059417725,0.20713019371032715,0.19764304161071777,0.19269251823425293,0.19525146484375,0.2323098182678223,0.2763252258300781,0.3146791458129883]","0.5623037636280059"
